Age,Education,Education Yrs,Marital Status,Employer,Occupation,Relationship Status,Sex,Capital Gain,Capital Loss,Hours per Week,Native Country,Salary
29, HS-grad,9, Never-married, Private, Craft-repair, Not-in-family, Male,0,0,50, United-States,202878
27, Some-college,10, Never-married, Private, Craft-repair, Not-in-family, Male,0,0,40, United-States,108431
35, HS-grad,9, Divorced, Private, Adm-clerical, Unmarried, Female,0,0,38, United-States,194490
37, Bachelors,13, Never-married, Private, Craft-repair, Not-in-family, Male,0,0,90, United-States,48093
22, 11th,7, Never-married, Private, Adm-clerical, Not-in-family, Male,0,0,40, United-States,136824
25, 10th,6, Never-married, Private, Priv-house-serv, Own-child, Female,0,0,24, United-States,143280
26, HS-grad,9, Married-civ-spouse, Private, Sales, Husband, Male,0,0,50, United-States,150062
27, HS-grad,9, Divorced, Local-gov, Protective-serv, Own-child, Male,0,0,40, United-States,298510
26, Bachelors,13, Never-married, Private, Adm-clerical, Not-in-family, Male,6849,0,65, United-States,177147
51, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,40, United-States,115025
45, HS-grad,9, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,40, United-States,350440
60, HS-grad,9, Married-civ-spouse, Private, Sales, Husband, Male,0,0,40, United-States,83850
35, Some-college,10, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,55, United-States,62669
24, HS-grad,9, Never-married, Private, Machine-op-inspct, Own-child, Male,0,0,40, United-States,229773
40, HS-grad,9, Divorced, Local-gov, Craft-repair, Own-child, Female,0,0,40, Puerto-Rico,196234
69, HS-grad,9, Widowed, ?, ?, Not-in-family, Female,0,0,20, United-States,163595
44, Bachelors,13, Married-civ-spouse, Private, Prof-specialty, Husband, Male,0,1977,50, United-States,157249
65, HS-grad,9, Divorced, Private, Exec-managerial, Other-relative, Female,1848,0,50, United-States,80174
52, Some-college,10, Married-civ-spouse, Self-emp-inc, Adm-clerical, Wife, Female,0,0,40, United-States,49069
38, HS-grad,9, Separated, Private, Craft-repair, Unmarried, Female,0,0,35, United-States,122952
18, 11th,7, Never-married, Private, Sales, Own-child, Female,0,0,49, United-States,123856
24, Assoc-voc,11, Never-married, Private, Machine-op-inspct, Own-child, Male,0,0,40, United-States,216181
52, Some-college,10, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,60, United-States,180062
21, HS-grad,9, Never-married, Private, Machine-op-inspct, Not-in-family, Male,0,0,44, United-States,188535
67, Doctorate,16, Married-civ-spouse, Self-emp-not-inc, Sales, Husband, Male,20051,0,40, United-States,106143
64, Some-college,10, Widowed, Self-emp-not-inc, Craft-repair, Not-in-family, Female,0,0,8, United-States,170421
25, Some-college,10, Never-married, Private, Exec-managerial, Own-child, Male,0,0,40, United-States,283087
34, Masters,14, Married-civ-spouse, Federal-gov, Adm-clerical, Husband, Male,0,0,50, United-States,341051
39, HS-grad,9, Married-civ-spouse, Self-emp-not-inc, Farming-fishing, Husband, Male,0,0,50, United-States,34378
26, HS-grad,9, Never-married, Private, Handlers-cleaners, Own-child, Male,0,0,52, United-States,380674
19, 10th,6, Never-married, Private, Farming-fishing, Own-child, Male,0,0,25, United-States,304469
35, HS-grad,9, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,50, United-States,99146
26, Masters,14, Never-married, Private, Prof-specialty, Not-in-family, Female,0,0,40, United-States,205109
38, HS-grad,9, Separated, Private, Other-service, Own-child, Male,0,0,35, United-States,99156
45, Some-college,10, Married-civ-spouse, Private, Machine-op-inspct, Husband, Male,0,0,65, United-States,97842
18, 11th,7, Never-married, Private, Other-service, Unmarried, Female,0,0,28, United-States,100875
51, Some-college,10, Divorced, Private, Adm-clerical, Not-in-family, Female,0,0,63, United-States,200576
36, HS-grad,9, Separated, Private, Other-service, Unmarried, Female,0,0,28, United-States,355053
18, Some-college,10, Never-married, Private, Other-service, Own-child, Female,0,0,16, ?,118376
37, Assoc-voc,11, Never-married, Local-gov, Protective-serv, Not-in-family, Male,4650,0,40, United-States,117760
37, Bachelors,13, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,60, United-States,117567
39, HS-grad,9, Married-civ-spouse, Federal-gov, Adm-clerical, Wife, Female,0,0,40, United-States,189632
21, Some-college,10, Never-married, Private, Other-service, Own-child, Male,0,0,40, United-States,170108
46, Doctorate,16, Married-civ-spouse, State-gov, Prof-specialty, Husband, Male,7688,0,45, United-States,27243
33, HS-grad,9, Separated, Private, Sales, Not-in-family, Female,0,0,35, United-States,192663
23, Bachelors,13, Never-married, Private, Adm-clerical, Unmarried, Female,0,0,40, United-States,526164
52, HS-grad,9, Divorced, Self-emp-not-inc, Sales, Unmarried, Male,0,0,40, United-States,146579
28, HS-grad,9, Never-married, Private, Adm-clerical, Own-child, Female,0,0,40, United-States,60288
23, Some-college,10, Never-married, State-gov, Prof-specialty, Not-in-family, Male,0,0,40, United-States,241951
48, Some-college,10, Married-civ-spouse, Self-emp-inc, Exec-managerial, Husband, Male,0,0,40, United-States,213140
17, 11th,7, Never-married, Private, Sales, Own-child, Female,0,0,20, United-States,218124
22, Some-college,10, Never-married, Self-emp-not-inc, Prof-specialty, Own-child, Female,0,0,3, United-States,279802
26, HS-grad,9, Never-married, Private, Adm-clerical, Own-child, Male,0,0,80, ?,153078
40, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,40, United-States,167919
90, 10th,6, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,40, United-States,250832
28, HS-grad,9, Divorced, Private, Sales, Own-child, Female,0,0,40, United-States,193158
44, HS-grad,9, Married-civ-spouse, Private, Transport-moving, Husband, Male,0,0,40, United-States,172032
29, Bachelors,13, Married-civ-spouse, Private, Other-service, Husband, Male,7298,0,42, United-States,39484
45, Assoc-voc,11, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,1977,50, United-States,84298
43, HS-grad,9, Married-civ-spouse, Private, Machine-op-inspct, Husband, Male,0,0,40, Germany,269015
17, 10th,6, Never-married, ?, ?, Own-child, Male,0,0,8, United-States,262196
49, Bachelors,13, Married-civ-spouse, Federal-gov, Exec-managerial, Husband, Male,0,0,40, United-States,125892
27, Bachelors,13, Never-married, Private, Tech-support, Own-child, Male,0,0,50, United-States,134890
60, HS-grad,9, Divorced, Self-emp-not-inc, Craft-repair, Unmarried, Female,0,0,40, United-States,261119
33, HS-grad,9, Married-civ-spouse, Private, Machine-op-inspct, Wife, Female,0,0,40, Columbia,119409
53, 10th,6, Married-civ-spouse, Self-emp-not-inc, Craft-repair, Husband, Male,0,0,50, United-States,118793
19, Some-college,10, Never-married, Private, Sales, Not-in-family, Male,0,0,40, United-States,184207
28, HS-grad,9, Divorced, Self-emp-not-inc, Farming-fishing, Not-in-family, Male,0,0,40, United-States,191027
22, Assoc-acdm,12, Never-married, Private, Handlers-cleaners, Own-child, Male,0,0,20, United-States,207782
48, HS-grad,9, Married-civ-spouse, Self-emp-not-inc, Transport-moving, Husband, Male,0,0,60, United-States,209146
76, 10th,6, Married-civ-spouse, ?, ?, Husband, Male,1173,0,40, United-States,79445
19, Some-college,10, Never-married, Private, Other-service, Own-child, Female,0,0,25, United-States,187724
28, Assoc-voc,11, Married-civ-spouse, Private, Other-service, Other-relative, Female,3137,0,40, United-States,66777
58, Some-college,10, Married-civ-spouse, Private, Sales, Husband, Male,0,0,40, United-States,158002
19, Some-college,10, Never-married, Self-emp-not-inc, Craft-repair, Own-child, Female,0,0,25, United-States,305834
37, HS-grad,9, Divorced, ?, ?, Not-in-family, Female,0,0,42, ?,122265
22, Some-college,10, Never-married, Private, Craft-repair, Own-child, Male,0,0,40, United-States,211798
52, Prof-school,15, Married-civ-spouse, Self-emp-not-inc, Prof-specialty, Husband, Male,0,0,50, United-States,123011
31, Bachelors,13, Married-civ-spouse, Private, Machine-op-inspct, Husband, Male,0,0,50, United-States,36302
50, Doctorate,16, Married-civ-spouse, Self-emp-not-inc, Prof-specialty, Husband, Male,3781,0,40, United-States,176867
62, HS-grad,9, Widowed, Private, Craft-repair, Unmarried, Male,0,0,40, United-States,169204
26, Bachelors,13, Never-married, Private, Prof-specialty, Not-in-family, Male,0,0,50, United-States,38232
64, HS-grad,9, Widowed, State-gov, Adm-clerical, Not-in-family, Female,0,0,24, United-States,277657
38, Some-college,10, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,40, United-States,32271
44, Prof-school,15, Married-civ-spouse, Private, Prof-specialty, Husband, Male,15024,0,80, United-States,116825
28, HS-grad,9, Divorced, Self-emp-not-inc, Exec-managerial, Not-in-family, Female,0,0,40, United-States,226198
19, HS-grad,9, Never-married, Private, Other-service, Own-child, Female,0,0,52, United-States,28145
39, HS-grad,9, Never-married, Private, Machine-op-inspct, Not-in-family, Female,0,0,10, United-States,140477
50, 10th,6, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,40, United-States,165050
39, Masters,14, Married-civ-spouse, Self-emp-inc, Prof-specialty, Wife, Female,0,0,40, United-States,202937
36, Bachelors,13, Never-married, Private, Tech-support, Own-child, Male,0,0,40, United-States,316298
39, Assoc-voc,11, Married-civ-spouse, Private, Handlers-cleaners, Husband, Male,0,0,49, United-States,203070
51, Assoc-acdm,12, Never-married, Self-emp-inc, Sales, Not-in-family, Female,0,0,25, United-States,103995
28, HS-grad,9, Never-married, Private, Other-service, Own-child, Female,0,0,32, United-States,176137
57, Prof-school,15, Married-civ-spouse, Self-emp-not-inc, Prof-specialty, Husband, Male,0,0,30, United-States,103948
40, Prof-school,15, Separated, Local-gov, Prof-specialty, Own-child, Female,0,0,40, United-States,39581
27, Some-college,10, Divorced, Private, Sales, Unmarried, Female,0,0,40, Peru,506436
32, Some-college,10, Never-married, Private, Sales, Own-child, Male,0,1876,60, United-States,226975
49, HS-grad,9, Divorced, State-gov, Exec-managerial, Unmarried, Female,0,0,44, United-States,154493
34, 10th,6, Never-married, Self-emp-not-inc, Other-service, Own-child, Female,0,0,40, United-States,137223
24, HS-grad,9, Never-married, Private, Machine-op-inspct, Own-child, Male,0,0,40, United-States,102323
54, 7th-8th,4, Divorced, Private, Machine-op-inspct, Not-in-family, Male,0,0,40, Guatemala,257765
52, 12th,8, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,45, United-States,42924
43, 11th,7, Married-civ-spouse, Private, Handlers-cleaners, Wife, Female,0,0,25, United-States,167599
84, 5th-6th,3, Widowed, ?, ?, Not-in-family, Male,0,0,15, United-States,368925
79, Assoc-acdm,12, Married-civ-spouse, ?, ?, Wife, Female,0,0,2, United-States,100881
35, Some-college,10, Married-civ-spouse, Private, Machine-op-inspct, Husband, Male,0,0,46, United-States,52738
56, HS-grad,9, Divorced, Private, Transport-moving, Not-in-family, Male,0,0,30, United-States,98418
30, HS-grad,9, Never-married, Private, Craft-repair, Not-in-family, Male,0,0,40, United-States,381153
54, HS-grad,9, Widowed, Private, Other-service, Unmarried, Female,0,0,40, United-States,103700
35, Bachelors,13, Never-married, Private, Sales, Not-in-family, Male,0,0,50, United-States,298635
32, Some-college,10, Never-married, Private, Adm-clerical, Own-child, Female,0,0,40, United-States,127895
44, Bachelors,13, Married-civ-spouse, Self-emp-inc, Exec-managerial, Husband, Male,0,0,60, United-States,212760
32, HS-grad,9, Married-AF-spouse, Private, Other-service, Other-relative, Female,0,0,10, United-States,281384
60, 12th,8, Married-civ-spouse, Private, Adm-clerical, Husband, Male,0,0,40, United-States,181200
40, Some-college,10, Divorced, Private, Other-service, Not-in-family, Male,0,0,45, United-States,257364
50, 7th-8th,4, Married-civ-spouse, Private, Machine-op-inspct, Husband, Male,0,0,40, United-States,283281
58, 9th,5, Married-civ-spouse, Private, Handlers-cleaners, Husband, Male,0,0,50, United-States,214502
41, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,45, United-States,69333
28, HS-grad,9, Married-civ-spouse, Private, Sales, Husband, Male,0,0,40, United-States,190060
53, HS-grad,9, Never-married, Private, Adm-clerical, Other-relative, Male,0,0,35, United-States,95864
71, Some-college,10, Married-civ-spouse, ?, ?, Husband, Male,6514,0,40, United-States,144872
17, 9th,5, Never-married, ?, ?, Own-child, Female,0,0,25, Mexico,275778
45, HS-grad,9, Divorced, Private, Sales, Not-in-family, Female,0,0,40, United-States,27332
23, HS-grad,9, Never-married, Private, Handlers-cleaners, Own-child, Female,0,0,30, United-States,24395
25, Some-college,10, Married-civ-spouse, Private, Sales, Husband, Male,0,0,50, United-States,330695
40, Some-college,10, Never-married, Self-emp-not-inc, Craft-repair, Not-in-family, Male,0,0,35, United-States,171615
28, Bachelors,13, Never-married, Private, Exec-managerial, Not-in-family, Female,0,0,60, United-States,116372
27, 12th,8, Never-married, Private, Transport-moving, Not-in-family, Male,0,0,40, United-States,38599
19, Some-college,10, Never-married, Local-gov, Adm-clerical, Own-child, Male,0,0,15, United-States,202184
24, HS-grad,9, Never-married, Private, Handlers-cleaners, Own-child, Male,0,0,25, United-States,315303
38, Bachelors,13, Separated, Private, Prof-specialty, Unmarried, Male,0,0,40, United-States,103456
24, Masters,14, Never-married, State-gov, Adm-clerical, Not-in-family, Female,0,0,40, United-States,163480
18, 11th,7, Never-married, Private, Other-service, Own-child, Male,0,0,7, United-States,317425
58, HS-grad,9, Divorced, Private, Exec-managerial, Unmarried, Female,0,0,40, United-States,216941
35, Masters,14, Never-married, Private, Prof-specialty, Own-child, Male,0,0,44, United-States,116541
43, 9th,5, Never-married, Private, Machine-op-inspct, Not-in-family, Female,0,0,20, United-States,186396
45, HS-grad,9, Married-civ-spouse, Private, Machine-op-inspct, Husband, Male,3137,0,35, United-States,273194
24, HS-grad,9, Married-civ-spouse, Private, Sales, Husband, Male,0,0,40, Mexico,385540
63, 9th,5, Married-civ-spouse, Private, Farming-fishing, Husband, Male,0,0,40, United-States,201631
40, 9th,5, Married-civ-spouse, Private, Machine-op-inspct, Husband, Male,0,0,40, Mexico,439919
21, Bachelors,13, Never-married, Private, Other-service, Other-relative, Male,0,0,20, United-States,182117
20, Some-college,10, Married-civ-spouse, State-gov, Other-service, Husband, Male,0,0,40, United-States,334113
42, HS-grad,9, Married-civ-spouse, Private, Machine-op-inspct, Wife, Female,7298,0,40, United-States,184837
49, Some-college,10, Married-civ-spouse, ?, ?, Husband, Male,0,0,20, United-States,228372
47, HS-grad,9, Married-civ-spouse, Federal-gov, Craft-repair, Husband, Male,0,0,40, United-States,211123
48, HS-grad,9, Married-civ-spouse, Self-emp-inc, Craft-repair, Husband, Male,0,0,36, United-States,38819
61, 7th-8th,4, Married-civ-spouse, Private, Transport-moving, Husband, Male,0,1651,40, United-States,162391
23, Assoc-acdm,12, Married-civ-spouse, ?, ?, Husband, Male,0,0,40, El-Salvador,302836
35, Bachelors,13, Married-civ-spouse, State-gov, Exec-managerial, Husband, Male,0,0,40, United-States,89040
46, Some-college,10, Married-civ-spouse, Private, Farming-fishing, Wife, Female,0,0,20, United-States,264210
18, 12th,8, Never-married, Private, Other-service, Own-child, Male,0,0,25, United-States,87157
28, Bachelors,13, Never-married, Self-emp-not-inc, Prof-specialty, Not-in-family, Male,0,0,50, United-States,398918
